imdb_id,date
tt0350258,2004-10-29
tt0119314,1998-05-14
tt0078721,1979-10-04
tt0449010,2006-12-14
tt0102975,1991-12-06
tt0404032,2005-09-09
tt0107688,1993-10-09
tt0430105,2005-08-11
tt0349710,2004-10-01
tt0120828,1998-06-12
tt0052618,1959-12-26
tt0102713,1991-12-25
tt0810913,2011-11-11
tt0477348,2007-11-08
tt0094721,1988-02-29
tt2316204,2017-05-09
tt0970179,2011-11-22
tt0401792,2005-04-01
tt0164334,2001-04-06
tt8350360,2019-06-26
tt2091256,2017-06-01
tt0095776,1988-11-18
tt1197624,2009-10-15
tt0385880,2006-07-21
tt0079367,1979-12-14
tt0149261,1999-07-28
tt0388419,2004-11-24
tt5325452,2016-10-21
tt7054636,2019-03-01
tt8079248,2019-06-27
tt0164052,2000-08-04
tt0166813,2002-05-24
tt0785006,2009-01-16
tt1560220,2019-10-09
tt0427152,2010-07-30
tt2334879,2013-06-27
tt0401729,2012-03-07
tt0373926,2005-04-08
tt1267297,2014-07-23
tt1702443,2011-02-11
tt0493430,2006-09-22
tt0097958,1989-12-01
tt3682448,2015-10-15
tt0414853,2006-08-04
tt0119345,1997-10-17
tt0058385,1964-10-21
tt4624424,2016-09-22
tt1564349,2011-09-23
tt0109040,1994-02-04
tt0082136,1981-06-19
tt0443274,2008-02-01
tt6359956,2017-11-01
tt0486583,2007-11-03
tt1179933,2016-03-10
tt0113161,1995-10-20
tt0450385,2007-06-22
tt1477715,2009-10-28
tt0251160,2002-02-15
tt2023587,2013-01-17
tt0091877,1986-06-26
tt2975578,2014-07-17
tt0449089,2006-04-28
tt0098966,1990-11-21
tt0177789,1999-12-23
tt0111282,1994-10-27
tt0243155,2001-04-13
tt0113228,1995-12-22
tt0241303,2000-12-14
tt0375063,2004-10-22
tt1155056,2009-03-20
tt1702439,2013-02-07
tt0112579,1995-05-28
tt0227445,2001-07-13
tt0416236,2008-02-14
tt0257106,2001-07-04
tt0076618,1977-06-22
tt0098536,1989-07-28
tt0256380,2001-11-01
tt3450650,2015-04-16
tt0099141,1990-05-18
tt2017020,2013-07-30
tt0107048,1993-02-11
tt1411238,2011-01-21
tt0115759,1996-02-09
tt0074119,1976-04-04
tt0381707,2004-06-23
tt0080377,1980-12-17
tt0162650,2000-06-15
tt2083355,2013-11-15
tt0102138,1991-12-20
tt0113855,1995-08-18
tt0434409,2006-02-23
tt0469641,2006-08-09
tt0479143,2006-12-20
tt0087957,1984-07-27
tt1596363,2015-12-11
tt0079574,1979-06-26
tt0421729,2006-01-26
tt0107050,1993-12-25
tt0091042,1986-06-11
tt0120844,1998-12-11
tt0770752,2008-02-07
tt1591479,2012-02-24
tt0385752,2007-12-04
tt0266697,2003-10-10
tt0103859,1992-06-30
tt0120611,1998-08-21
tt0096969,1989-12-20
tt0244244,2001-06-07
tt0081375,1980-10-06
tt0814314,2008-12-18
tt0088161,1984-03-09
tt0279778,2002-06-07
tt0083642,1982-07-23
tt0219854,2000-07-07
tt0113986,1995-07-12
tt6133466,2018-07-04
tt2704998,2018-02-22
tt0190865,2000-12-08
tt0102059,1991-07-31
tt0155267,1999-08-06
tt0120738,1998-04-03
tt6189022,2019-08-21
tt0106611,1993-09-30
tt0372237,2005-03-25
tt0090329,1985-02-08
tt3387520,2019-08-08
tt2119543,2018-09-15
tt6857166,2018-05-18
tt1854564,2013-08-07
tt0318649,2005-04-06
tt0215129,2000-05-19
tt0204946,2000-08-25
tt1198138,2009-04-24
tt5758778,2018-07-11
tt1396218,2011-06-17
tt0181316,1999-09-17
tt0086383,1983-12-07
tt5726086,2018-01-03
tt0086034,1983-06-05
tt0114069,1995-03-10
tt3832914,2015-08-28
tt0311289,2003-04-18
tt1758830,2012-12-20
tt0120787,1998-06-05
tt0113277,1995-12-15
tt1243957,2010-12-08
tt1606378,2013-02-06
tt0430922,2008-11-07
tt0317648,2004-02-04
tt7401588,2018-11-16
tt0278504,2002-05-24
tt1075417,2009-03-12
tt4786282,2016-07-21
tt0080549,1980-03-07
tt2119532,2016-10-07
tt0393162,2005-01-14
tt0093936,1987-04-10
tt0356618,2004-09-24
tt0114885,1995-12-22
tt1038919,2010-03-16
tt0118928,1997-02-07
tt1698641,2014-10-08
tt0211181,2000-10-07
tt0146675,1999-11-24
tt0257568,2003-01-17
tt0236493,2001-03-01
tt0472062,2007-12-19
tt0264472,2002-04-07
tt0319061,2003-12-25
tt0098554,1989-08-16
tt0099674,1990-12-24
tt0110322,1994-12-16
tt1524137,2012-01-12
tt0145681,1999-11-04
tt1276104,2012-09-26
tt1144884,2009-08-26
tt0131325,1999-08-12
tt0120783,1998-07-28
tt0378194,2004-04-16
tt0311429,2003-07-11
tt1588173,2013-01-31
tt0368008,2004-07-30
tt3410834,2016-03-09
tt0081529,1980-08-15
tt2268016,2015-07-01
tt0400497,2005-06-22
tt0112442,1995-04-07
tt0120631,1998-07-31
tt6565702,2019-06-05
tt0079588,1979-05-31
tt0118615,1997-04-11
tt0049833,1956-10-05
tt0325703,2003-07-21
tt2215285,2012-06-29
tt0205000,1999-12-10
tt0094025,1987-08-05
tt1127884,2008-02-01
tt1111422,2009-06-11
tt0462590,2006-08-11
tt0384806,2005-04-14
tt1440129,2012-04-11
tt0337579,2004-01-20
tt3567288,2015-09-10
tt0093409,1987-03-06
tt2239832,2014-06-20
tt1351685,2013-02-27
tt0257360,2002-05-22
tt1528100,2014-12-03
tt3110958,2016-06-02
tt0111742,1994-06-17
tt0758746,2009-02-11
tt1667353,2012-03-15
tt0243585,2002-07-19
tt0086361,1983-07-11
tt0085970,1983-07-22
tt1981677,2012-09-28
tt1753383,2017-01-19
tt0119488,1997-09-19
tt0092890,1987-08-21
tt0424095,2006-10-22
tt1706593,2012-02-01
tt0349825,2004-02-06
tt0884732,2015-01-16
tt2184339,2013-05-31
tt0097351,1989-04-21
tt0949731,2008-06-11
tt0322802,2002-10-21
tt3416828,2016-06-23
tt0974661,2009-03-11
tt0231775,2001-02-16
tt1821658,2014-01-17
tt0453467,2006-11-22
tt0123964,1999-04-16
tt1402488,2011-11-17
tt0405325,2005-07-29
tt1196141,2010-03-19
tt1204975,2013-10-31
tt5580390,2017-12-01
tt0304415,2003-12-19
tt0119116,1997-05-02
tt0119360,1997-09-10
tt0103241,1991-05-17
tt0096463,1988-12-20
tt0112431,1995-07-18
tt1401152,2011-02-16
tt0094332,1987-06-12
tt0086200,1983-08-05
tt1535438,2012-08-07
tt0082406,1981-07-10
tt0059800,1965-12-11
tt0430357,2006-07-27
tt0098439,1989-12-22
tt0452694,2009-08-14
tt0374536,2005-06-21
tt0160862,1999-01-29
tt0455612,2006-02-24
tt2702724,2016-04-07
tt0457939,2006-12-08
tt0107969,1993-07-30
tt0890870,2007-10-25
tt0115641,1996-12-15
tt1179056,2010-04-30
tt0106673,1993-05-07
tt0105323,1992-12-23
tt0963966,2010-07-13
tt0800039,2008-04-17
tt1355683,2015-09-04
tt1294226,2010-03-31
tt0418763,2005-11-04
tt3300542,2016-03-02
tt0104036,1992-09-02
tt0266987,2001-11-18
tt1385826,2011-03-03
tt0089218,1985-06-07
tt0463985,2006-06-03
tt0095159,1988-07-15
tt1496025,2012-01-19
tt0401855,2006-01-12
tt6450804,2019-10-23
tt0090966,1986-01-31
tt0780653,2010-02-11
tt0079100,1979-12-21
tt1731141,2013-10-23
tt0119715,1997-12-19
tt4257926,2016-03-17
tt0066206,1970-01-25
tt0352248,2005-06-02
tt1860357,2016-09-29
tt3224458,2019-09-07
tt0099582,1990-08-10
tt0443536,2005-12-16
tt0160797,2000-04-07
tt0085995,1983-07-28
tt0120053,1997-04-03
tt0775539,2007-05-16
tt0209958,2000-08-17
tt0100157,1990-11-30
tt0390022,2004-10-08
tt1226229,2010-06-04
tt0393735,2006-03-09
tt1392214,2013-09-18
tt0075005,1976-06-06
tt0200550,2000-07-30
tt0097481,1989-11-17
tt0183523,2000-03-10
tt0118971,1997-10-17
tt0120188,1999-09-27
tt0409182,2006-05-10
tt0120910,1999-12-17
tt6324278,2019-09-19
tt2528814,2014-03-21
tt0119468,1997-09-29
tt0062622,1968-04-09
tt1815862,2013-05-30
tt0116705,1996-11-15
tt0871426,2008-04-25
tt0887883,2008-09-05
tt1327194,2012-04-19
tt0209475,2001-01-26
tt7547410,2019-08-08
tt0300471,2003-02-06
tt4501244,2016-12-22
tt2531344,2018-03-14
tt1220634,2010-09-09
tt0115798,1996-06-10
tt0096061,1988-11-22
tt0112346,1995-11-17
tt0114508,1995-07-07
tt1391137,2010-04-02
tt0090056,1985-12-06
tt0356680,2005-12-14
tt0184907,2000-02-11
tt0119313,1998-05-29
tt0889583,2009-07-08
tt0808510,2010-01-14
tt0307987,2003-11-26
tt0086393,1983-06-17
tt2557478,2018-03-21
tt0343737,2006-12-11
tt0119432,1997-03-04
tt0314331,2003-09-07
tt0437863,2006-04-07
tt3210686,2014-02-28
tt0093773,1987-06-12
tt1028576,2010-08-20
tt0449059,2006-07-26
tt1645170,2012-05-15
tt3760922,2016-03-23
tt0102266,1991-12-11
tt0167190,2004-04-02
tt0348836,2003-11-21
tt2278388,2014-02-26
tt0102492,1991-11-27
tt2980706,2014-07-17
tt3014284,2017-09-21
tt0327162,2004-06-10
tt0104231,1992-05-22
tt1524930,2015-07-28
tt0082158,1981-05-15
tt0363547,2004-03-19
tt0115956,1996-07-04
tt0901476,2009-01-09
tt0080453,1980-07-05
tt0423294,2007-06-08
tt1386703,2012-08-02
tt0159273,2001-11-30
tt0104437,1992-07-16
tt0430304,2006-08-31
tt3393786,2016-10-19
tt1067583,2011-03-15
tt0116669,1996-08-09
tt0104452,1992-06-12
tt0104070,1992-07-30
tt1234721,2014-01-30
tt0118617,1997-11-20
tt0098273,1989-09-15
tt0373883,2007-08-31
tt1365519,2018-03-05
tt1282140,2010-09-16
tt0381971,2006-02-10
tt0316356,2003-08-29
tt0248667,2001-12-11
tt0364751,2004-08-20
tt0182789,1999-12-17
tt0359950,2013-12-18
tt1469304,2017-05-12
tt0106697,1993-10-08
tt1023481,2008-02-14
tt1189340,2011-03-17
tt0289879,2004-01-22
tt4500922,2018-01-10
tt0445990,2006-08-25
tt0358135,2004-10-15
tt0421239,2005-08-04
tt0056937,1963-06-12
tt0094142,1987-12-11
tt2671706,2016-12-16
tt1135084,2010-08-26
tt0255798,2001-06-01
tt0118799,1997-12-20
tt0296572,2004-06-11
tt0397535,2005-12-06
tt0101507,1991-07-12
tt0124315,1999-12-17
tt0092925,1987-06-25
tt0098084,1989-04-21
tt0195945,2000-01-12
tt0111255,1994-10-07
tt0203009,2001-03-09
tt0450259,2006-12-07
tt2872518,2017-03-03
tt0096446,1988-05-01
tt0108147,1993-12-09
tt0337563,2004-04-13
tt0190138,2000-02-18
tt0120873,1998-03-06
tt0083564,1982-06-18
tt0103786,1992-04-03
tt0114746,1995-12-29
tt0105699,1992-06-26
tt0080455,1980-06-17
tt1605630,2012-04-04
tt5886046,2019-01-03
tt0094715,1988-12-21
tt3862750,2015-09-11
tt0765446,2013-02-14
tt0184894,2000-05-26
tt1605783,2011-05-11
tt0268695,2002-03-04
tt0120744,1998-03-12
tt1132626,2008-10-23
tt0120633,1998-12-25
tt0061735,1967-12-11
tt0250687,2001-08-17
tt2024544,2013-10-18
tt0112697,1995-07-19
tt0108358,1993-12-25
tt2446980,2015-12-24
tt0183790,2001-05-11
tt0116253,1996-03-15
tt4555426,2017-11-22
tt0303933,2002-12-13
tt0099487,1990-12-05
tt0085244,1983-09-09
tt0436697,2006-09-15
tt0375210,2005-01-07
tt0285823,2003-09-11
tt0305711,2003-01-09
tt1502712,2015-08-05
tt2674426,2016-06-01
tt0829150,2014-10-01
tt1623288,2012-08-03
tt0377471,2005-03-04
tt0312004,2005-09-04
tt0387564,2004-10-01
tt0117381,1996-03-06
tt1428538,2013-01-17
tt1621039,2013-10-30
tt1632708,2011-07-21
tt0104291,1992-12-16
tt0165929,2000-03-20
tt1219342,2010-07-10
tt5308322,2017-10-12
tt0120663,1999-07-16
tt0089822,1985-03-28
tt0120832,1998-08-07
tt0103644,1992-05-22
tt4438848,2016-05-04
tt3691740,2016-06-01
tt0151738,1999-04-09
tt0086006,1983-10-07
tt4052882,2016-06-24
tt0906108,2007-10-12
tt0492044,2009-03-27
tt0821640,2009-05-01
tt0120889,1998-10-02
tt0406816,2006-09-28
tt0119395,1997-11-14
tt0260866,2001-09-28
tt0120694,1998-08-05
tt1464540,2011-02-18
tt0101745,1991-08-02
tt0120177,1997-07-31
tt0082398,1981-06-23
tt5523010,2018-10-26
tt0120201,1997-11-07
tt1711525,2016-11-25
tt1596350,2012-02-14
tt1636826,2012-03-01
tt4913966,2019-04-17
tt0081283,1980-09-19
tt2854926,2018-05-30
tt0945513,2011-03-30
tt0122718,1998-07-10
tt0837563,2019-04-04
tt2094766,2016-12-21
tt1598822,2011-12-08
tt5027774,2017-11-10
tt0466909,2006-06-06
tt0375679,2004-09-10
tt7634968,2019-02-08
tt1288558,2013-04-05
tt2170439,2014-11-26
tt2980648,2014-08-06
tt0096754,1989-08-09
tt1596365,2012-02-03
tt0245844,2002-01-23
tt3460252,2015-12-25
tt0453556,2007-03-23
tt0093378,1987-07-24
tt0414982,2006-02-09
tt0084855,1982-12-08
tt0108333,1993-11-11
tt2109184,2012-10-17
tt1591095,2010-09-13
tt3628584,2016-04-15
tt2381941,2015-02-25
tt0338337,2003-12-25
tt0117918,1996-08-16
tt0118655,1997-05-02
tt0095956,1988-05-24
tt0107985,1993-07-07
tt0381849,2007-09-06
tt0114319,1995-12-15
tt0431308,2007-11-15
tt0299977,2002-07-22
tt7040874,2018-08-29
tt0443295,2005-11-23
tt0106375,1993-12-14
tt0093870,1987-07-17
tt0100419,1990-07-27
tt1055292,2010-10-02
tt6751668,2019-05-30
tt0163862,1998-10-23
tt1787759,2011-04-22
tt0121164,2005-09-12
tt1821694,2013-07-18
tt0070511,1973-12-13
tt1560985,2012-01-06
tt0195714,2000-03-17
tt0117665,1996-10-18
tt0482571,2006-10-19
tt0892318,2010-05-14
tt0099052,1990-07-20
tt5619332,2018-05-10
tt0221027,2001-04-04
tt0104952,1992-03-13
tt0141098,1999-03-12
tt0139699,1999-01-15
tt0139462,1999-02-22
tt0408236,2007-12-20
tt0292506,2003-01-31
tt0093690,1987-01-30
tt0384642,2005-05-13
tt4172430,2016-01-13
tt0250797,2002-05-10
tt0482606,2008-05-29
tt0109831,1994-03-09
tt0083987,1982-11-30
tt1650043,2011-03-25
tt0074751,1976-09-08
tt1027718,2010-09-02
tt1798684,2015-03-24
tt2011159,2014-09-10
tt2609758,2013-12-13
tt1433813,2010-03-19
tt0090863,1986-10-07
tt0359013,2004-12-08
tt0316465,2003-10-24
tt0265666,2001-10-12
tt0410297,2006-06-16
tt0098382,1989-06-09
tt0062994,1968-09-19
tt3195644,2015-06-04
tt0092005,1986-08-08
tt0309698,2003-04-25
tt0865556,2008-04-18
tt0099077,1990-12-04
tt0110366,1994-08-05
tt0158983,1999-06-30
tt1020072,2014-12-25
tt0320691,2003-09-19
tt2070862,2013-03-29
tt0349683,2004-07-07
tt1424381,2010-07-03
tt0086879,1984-09-06
tt1462769,2012-08-15
tt1201167,2009-07-31
tt1911644,2013-03-14
tt1068242,2011-10-06
tt0181536,2000-12-21
tt1071875,2011-12-10
tt3741834,2016-11-24
tt1385912,2009-09-11
tt0242445,2001-03-13
tt0078966,1979-03-16
tt2406566,2017-07-26
tt1601913,2012-01-26
tt0053285,1959-02-17
tt0308644,2004-10-17
tt1179891,2009-01-16
tt0105435,1992-09-09
tt0356470,2004-07-10
tt0308506,2002-07-03
tt0116136,1996-05-31
tt0215750,2001-03-14
tt0064603,1968-12-22
tt0293508,2004-12-08
tt0106701,1993-06-23
tt0092699,1987-12-16
tt3532216,2017-08-08
tt0382077,2005-01-27
tt0093428,1987-06-29
tt0110622,1994-03-18
tt2281587,2014-03-20
tt0318627,2004-09-10
tt0058150,1964-09-20
tt0371724,2005-04-28
tt0783233,2007-09-07
tt3829266,2018-09-05
tt0118055,1996-03-01
tt0138749,2000-03-31
tt0114496,1995-08-04
tt0420238,2008-12-18
tt0472043,2006-12-07
tt0094812,1988-06-15
tt1204977,2014-10-24
tt0365737,2005-11-23
tt0104868,1992-10-02
tt0787474,2014-09-10
tt0075784,1977-06-15
tt0113957,1995-07-28
tt0109506,1994-05-11
tt0174856,1999-09-17
tt1648190,2017-08-03
tt0432021,2007-09-20
tt1205537,2014-01-15
tt0120751,1998-12-25
tt0089155,1985-05-31
tt0758766,2007-02-09
tt0422093,2005-02-25
tt0092948,1987-11-25
tt0290095,2002-09-27
tt0082405,1981-05-22
tt1355630,2014-08-21
tt0272152,2001-10-22
tt0240890,2001-10-05
tt0110632,1994-08-25
tt1231587,2010-03-26
tt1563742,2018-05-03
tt0090264,1985-05-24
tt2935510,2019-09-17
tt0109127,1994-07-15
tt0118771,1997-05-02
tt0110367,1994-12-21
tt2262227,2014-10-01
tt0108185,1993-02-05
tt0116250,1996-12-14
tt5052474,2018-06-27
tt0118548,1997-02-14
tt0145531,1999-09-10
tt0299172,2004-04-02
tt0107362,1993-06-18
tt0114781,1995-07-13
tt0111693,1994-04-29
tt0114887,1995-08-11
tt0091396,1986-06-18
tt1980209,2013-04-18
tt0081353,1980-12-12
tt0072890,1975-08-11
tt0485985,2012-01-19
tt0376105,2005-01-06
tt0455824,2008-11-18
tt0093748,1987-11-26
tt0097815,1989-02-16
tt0422774,2007-04-04
tt0313542,2003-10-09
tt0095742,1988-08-19
tt0976238,2009-11-24
tt0457400,2009-06-05
tt0073692,1975-03-13
tt0089670,1985-07-25
tt0120461,1997-04-25
tt0431021,2012-08-30
tt1078588,2009-06-26
tt7349662,2018-07-30
tt0937375,2007-11-27
tt0090859,1986-03-21
tt0101516,1991-12-10
tt2023453,2012-08-02
tt0465538,2007-07-12
tt0077416,1978-12-08
tt0203019,2000-09-13
tt0106220,1993-11-19
tt4925292,2017-09-08
tt6791096,2018-04-19
tt0408345,2006-02-08
tt1826590,2014-02-14
tt0120179,1997-06-13
tt0466342,2006-02-17
tt2452244,2019-02-13
tt0316396,2003-12-25
tt0280030,2002-02-14
tt1578275,2011-01-13
tt0385307,2005-03-11
tt1025100,2019-10-02
tt2381991,2016-04-06
tt0425123,2005-09-16
tt0265298,2002-02-08
tt0119174,1997-09-12
tt0852713,2008-08-22
tt0089560,1985-03-08
tt0104797,1992-11-18
tt0088272,1984-08-17
tt0108525,1993-12-10
tt0119173,1997-08-19
tt1250777,2010-03-22
tt0396592,2004-12-12
tt0117372,1996-12-13
tt0095489,1988-11-18
tt1922777,2012-03-29
tt0087781,1984-05-11
tt4302938,2016-08-18
tt0363988,2004-03-12
tt0410377,2008-04-03
tt0105414,1992-08-14
tt0397101,2005-07-29
tt0313911,2003-03-14
tt0283426,2003-02-07
tt0477071,2007-02-08
tt0455857,2006-02-03
tt6266538,2018-12-25
tt0118583,1997-11-12
tt0071562,1974-12-20
tt0100050,1990-12-14
tt0327850,2003-09-26
tt0480242,2007-10-26
tt0102526,1991-03-08
tt4034228,2016-11-18
tt0929632,2009-11-06
tt2106361,2014-08-06
tt0408306,2005-12-23
tt0090633,1986-11-21
tt0099739,1990-02-09
tt0431197,2007-08-22
tt1029360,2015-05-20
tt1615065,2012-07-06
tt0075925,1977-06-17
tt0803096,2016-05-25
tt0320661,2005-05-03
tt1617661,2015-02-04
tt0035423,2001-12-25
tt0083944,1982-10-22
tt6217804,2017-10-20
tt0396752,2005-10-21
tt0450278,2006-01-06
tt1742044,2014-06-05
tt1872194,2014-10-08
tt1103153,2010-06-04
tt0084809,1982-12-10
tt0822854,2007-03-22
tt0309593,2003-01-31
tt0384537,2006-04-21
tt0081696,1980-06-06
tt0077651,1978-10-24
tt0098282,1989-05-12
tt7137846,2018-05-05
tt2873282,2018-02-28
tt1292566,2016-01-21
tt0076752,1977-07-07
tt3397884,2015-09-17
tt0120791,1998-10-16
tt0357507,2005-02-04
tt0242423,2000-12-15
tt0110997,1994-09-30
tt0099685,1990-09-12
tt0094894,1988-04-15
tt0083943,1982-06-13
tt0104114,1992-12-04
tt0102803,1991-06-21
tt5664636,2018-10-11
tt0183649,2002-09-09
tt0386140,2005-10-24
tt0112572,1995-02-16
tt1430607,2011-11-10
tt0351977,2004-04-02
tt0117509,1996-11-01
tt1412386,2011-11-28
tt0107497,1993-09-29
tt0424942,2006-03-03
tt0093058,1987-06-26
tt0117247,1996-12-20
tt0057193,1963-11-07
tt0096933,1989-09-22
tt1086772,2014-05-21
tt0074483,1976-12-20
tt0100114,1990-10-05
tt2823054,2016-06-15
tt0866439,2008-05-02
tt0119164,1997-08-13
tt1321870,2013-01-10
tt0087365,1984-03-30
tt0119978,1997-11-18
tt7958736,2019-05-29
tt2334871,2017-05-03
tt0088847,1985-02-15
tt0834001,2009-01-22
tt0385267,2004-12-29
tt1413492,2018-01-16
tt6472976,2019-03-15
tt1477076,2010-10-21
tt0997047,2008-03-07
tt0096487,1988-08-12
tt0220099,2000-02-11
tt0100502,1990-06-22
tt0109520,1994-03-25
tt0104839,1992-02-07
tt0085750,1983-03-16
tt1748122,2012-05-24
tt2034800,2016-12-16
tt0190590,2000-08-30
tt0118689,1997-07-03
tt0103074,1991-05-24
tt0086250,1983-12-08
tt0081505,1980-05-23
tt1638355,2015-08-13
tt0249478,2001-10-28
tt0056172,1962-12-10
tt6428676,2019-03-14
tt1648179,2012-10-11
tt0196229,2001-09-28
tt2398241,2017-03-23
tt0435651,2014-08-11
tt1895587,2015-11-06
tt0480687,2011-02-25
tt0289043,2002-10-31
tt2568862,2017-04-06
tt1259528,2018-01-18
tt0077578,1978-07-14
tt0107478,1993-05-27
tt0186151,2000-04-28
tt1666185,2017-06-12
tt1385867,2010-02-26
tt0118887,1997-08-15
tt1213641,2018-10-11
tt1293847,2017-01-13
tt0093629,1987-02-27
tt0107034,1993-09-24
tt0111438,1994-09-15
tt1234719,2012-11-21
tt1206885,2019-09-19
tt0119643,1998-11-12
tt2234155,2013-06-07
tt0191397,2000-08-07
tt1655442,2011-06-26
tt0064665,1969-05-25
tt0335266,2003-08-31
tt0063374,1968-05-16
tt0120768,1998-07-29
tt0374900,2004-06-11
tt2097298,2015-02-20
tt0078446,1978-01-01
tt2378281,2013-07-20
tt0383010,2012-04-13
tt2932536,2017-05-25
tt0119807,1997-07-18
tt2170593,2014-10-09
tt0100994,1990-08-01
tt0380510,2009-12-26
tt1093908,2009-02-05
tt0118607,1997-12-03
tt0105104,1992-11-06
tt0106400,1993-10-15
tt7784604,2018-06-07
tt1018785,2008-08-06
tt0055614,1961-12-13
tt0093389,1987-10-21
tt0267804,2001-11-02
tt0081480,1980-12-19
tt0417001,2005-07-21
tt0811080,2008-05-07
tt0094291,1987-12-10
tt1596346,2011-04-08
tt0079489,1979-04-26
tt0926129,2008-04-10
tt0096794,1989-12-22
tt0762114,2007-07-04
tt0467110,2007-08-03
tt0066995,1971-12-13
tt0210234,1999-07-17
tt4178092,2015-07-30
tt1287468,2010-07-28
tt0120169,1997-09-26
tt0109439,1994-06-10
tt0314353,2003-03-07
tt0328589,2003-09-20
tt6063050,2018-03-30
tt2369135,2014-03-13
tt0758794,2006-12-12
tt2719848,2015-09-10
tt0091777,1986-03-20
tt0105265,1992-10-09
tt0253754,2002-12-13
tt1226273,2010-01-28
tt0097637,1989-04-28
tt1045778,2009-06-18
tt2296777,2018-03-15
tt0110213,1994-12-23
tt0094746,1988-03-25
tt0102685,1991-07-12
tt0114388,1995-12-13
tt2557490,2014-05-22
tt0253556,2002-07-12
tt0481141,2007-07-25
tt0062512,1967-06-13
tt0388482,2005-08-02
tt0120885,1997-12-25
tt3530002,2015-11-20
tt2911666,2014-10-22
tt0079540,1979-06-28
tt2005151,2016-08-17
tt0398375,2005-12-22
tt0882977,2013-02-21
tt0102768,1991-07-10
tt0079116,1979-06-22
tt5462602,2017-03-30
tt0079510,1979-06-22
tt1321509,2010-04-15
tt0118972,1997-03-12
tt1320261,2010-12-25
tt0462499,2008-01-24
tt0306841,2003-05-02
tt3850590,2015-11-26
tt0371246,2004-12-17
tt0091187,1986-12-05
tt0093493,1987-02-13
tt0490084,2007-02-02
tt3369806,2015-06-26
tt1655441,2015-04-16
tt0385726,2006-01-13
tt1139668,2009-01-09
tt7334528,2018-06-27
tt0109254,1994-05-24
tt1622979,2011-08-12
tt0112641,1995-11-22
tt0494652,2008-02-08
tt1855325,2012-09-12
tt0081633,1981-07-13
tt1193631,2010-08-04
tt2562232,2014-08-27
tt4218572,2018-11-06
tt0085255,1983-02-05
tt0090319,1985-11-22
tt0452637,2006-07-20
tt0108308,1993-03-17
tt0762125,2009-11-19
tt4649416,2016-11-11
tt1259521,2012-04-12
tt0327137,2003-09-19
tt0332047,2005-04-06
tt1127180,2009-03-15
tt0048960,1956-10-17
tt2978462,2014-09-12
tt7616798,2019-01-10
tt0095031,1988-12-14
tt1411250,2013-09-02
tt0956038,2008-09-26
tt0101889,1991-09-09
tt0119008,1997-02-27
tt1047494,2008-03-21
tt0245674,2001-10-26
tt0107131,1993-02-03
tt0454841,2006-03-10
tt0072081,1975-05-21
tt0758730,2007-01-17
tt0204313,2004-08-20
tt6095472,2019-08-02
tt0274558,2002-12-27
tt0080520,1980-07-18
tt0122690,1998-09-25
tt0076489,1977-10-07
tt0095253,1988-06-17
tt0099700,1990-06-15
tt1148204,2009-07-24
tt0219965,2001-10-12
tt0257756,2002-04-05
tt0083791,1982-12-17
tt6772950,2018-04-12
tt0276751,2002-04-26
tt0091738,1986-10-05
tt0089767,1985-06-28
tt0280707,2001-11-07
tt0119874,1997-09-26
tt0281358,2002-01-25
tt0096244,1988-12-02
tt0119951,1997-03-07
tt1586265,2012-05-17
tt0117057,1996-11-15
tt0313443,2003-10-03
tt2239822,2017-07-20
tt0082186,1981-03-15
tt0273923,2002-01-10
tt1855199,2012-09-20
tt1320244,2010-08-27
tt2241351,2016-05-12
tt0455967,2006-07-27
tt1124035,2011-09-24
tt0091778,1986-05-23
tt0760329,2007-12-25
tt0133952,1998-11-06
tt0100507,1990-11-16
tt0106856,1993-02-26
tt0245562,2002-06-14
tt0119695,1997-08-22
tt4587656,2017-11-15
tt0089791,1985-07-26
tt0088000,1984-07-20
tt4468740,2017-11-09
tt0088850,1985-05-22
tt0185371,1999-10-29
tt8085790,2019-04-04
tt0081974,1981-11-19
tt0091949,1986-05-09
tt0104187,1992-05-22
tt5164432,2018-02-16
tt7083526,2019-04-10
tt0120789,1998-09-17
tt0145921,1998-01-01
tt0098471,1989-01-27
tt0467197,2008-10-15
tt0420223,2006-09-09
tt1219827,2017-03-29
tt0096928,1989-02-17
tt0089360,1985-10-04
tt1135487,2009-03-19
tt0091790,1986-02-28
tt0300532,2002-08-08
tt0086837,1984-12-06
tt0082979,1981-12-25
tt0295427,2002-08-02
tt0091064,1986-08-15
tt0133751,1998-12-25
tt0054357,1960-12-21
tt0125022,2001-03-23
tt0277027,2001-12-28
tt0365957,2004-01-30
tt0180734,2001-09-14
tt0469494,2007-12-28
tt0993842,2011-04-07
tt0104897,1992-07-24
tt0317198,2004-11-10
tt0086619,1983-11-18
tt1038686,2010-01-21
tt0094739,1988-06-10
tt0327554,2004-07-22
tt0107822,1993-05-19
tt3640424,2016-11-17
tt0120804,2002-03-15
tt0091167,1986-02-07
tt1034331,2008-09-11
tt0282120,2002-12-20
tt0278435,2002-05-21
tt0233469,2002-02-06
tt0093886,1987-06-19
tt0080487,1980-07-25
tt0443543,2006-08-18
tt0113755,1995-03-03
tt0130018,1998-11-13
tt0079522,1979-04-25
