imdb_id,title,year,director,production_co,rank,budget_usd,us_gross,revenue,popular
tt0861689,Blindness,2008,Fernando Meirelles,Rhombus Media,3621,25000000.0,3400000.0,-21600000.0,False
tt3471098,Maggie's Plan,2015,Rebecca Miller,Black Bear Pictures,12334,-1.0,3400000.0,,False
tt0410454,The Work and the Glory,2004,Russell Holt,Manchester Pictures,54574,7500000.0,3300000.0,-4200000.0,False
tt0489327,Venus,2006,Roger Michell,Miramax,13743,3512880.56206089,3300000.0,-212880.5620608898,False
tt2103264,Emperor,2012,Peter Webber,Krasnoff Foster Productions,20999,-1.0,3300000.0,,False
tt0111271,Squanto: A Warrior's Tale,1994,Xavier Koller,Walt Disney Pictures,37265,19000000.0,3300000.0,-15700000.0,False
tt0433387,Harsh Times,2005,David Ayer,Andrea Sperling Productions,6343,2000000.0,3300000.0,1300000.0,False
tt0436724,Rize,2005,David LaChapelle,David LaChapelle Studios,59924,-1.0,3300000.0,,False
tt1985017,Atlas Shrugged II: The Strike,2012,John Putch,Atlas 2 Productions,16877,10000000.0,3300000.0,-6700000.0,False
tt0107626,My Boyfriend's Back,1993,Bob Balaban,Touchstone Pictures,19573,12000000.0,3300000.0,-8700000.0,False
tt0093191,Wings of Desire,1987,Wim Wenders,Road Movies Filmproduktion,5372,-1.0,3300000.0,,False
tt0089167,Fraternity Vacation,1985,James Frawley,New World Pictures,13108,-1.0,3300000.0,,False
tt0094828,Camille Claudel,1988,Bruno Nuytten,Les Films Christian Fechner,18571,-1.0,3300000.0,,False
tt0120151,A Smile Like Yours,1997,Keith Samples,Paramount Pictures,92816,18000000.0,3300000.0,-14700000.0,False
tt2359137,Last Ounce of Courage,2012,Darrel Campbell,Toy Gun Films,61855,1200000.0,3300000.0,2100000.0,False
tt0221959,Fifty,1999,Kurt Miller,Warren Miller Entertainment,332657,2000000.0,3300000.0,1300000.0,False
tt5466186,7 Days in Entebbe,2018,José Padilha,Participant,6510,-1.0,3300000.0,,False
tt0115836,Carpool,1996,Arthur Hiller,Regency Enterprises,25507,17000000.0,3300000.0,-13700000.0,False
tt1990314,Robot & Frank,2012,Jake Schreier,Dog Run Pictures,11137,2500000.0,3300000.0,800000.0,False
tt2771372,Veronica Mars,2014,Rob Thomas,Warner Bros. Digital Distribution,6535,6000000.0,3300000.0,-2700000.0,False
tt0180668,Elvis Gratton II: Miracle à Memphis,1999,Pierre Falardeau,Animavision,189968,2090592.3344947735,3300000.0,1209407.6655052265,False
tt0258038,Pootie Tang,2001,Louis C.K.,Paramount Pictures,10107,7000000.0,3300000.0,-3700000.0,False
tt8075192,Shoplifters,2018,Hirokazu Koreeda,AOI Promotion,2482,-1.0,3300000.0,,True
tt1389096,Stand Up Guys,2012,Fisher Stevens,Lionsgate,7456,15000000.0,3300000.0,-11700000.0,False
tt0119723,Mrs Dalloway,1997,Marleen Gorris,First Look International,24186,-1.0,3300000.0,,False
tt0165798,Ghost Dog: The Way of the Samurai,1999,Jim Jarmusch,Pandora Filmproduktion,8900,-1.0,3300000.0,,False
tt0099733,Happily Ever After,1990,John Howley,Filmation Associates,24814,-1.0,3300000.0,,False
tt0364955,Art School Confidential,2006,Terry Zwigoff,United Artists,17284,-1.0,3300000.0,,False
tt1587707,Exit Through the Gift Shop,2010,Banksy,Paranoid Pictures,11255,-1.0,3300000.0,,False
tt0109906,The Glass Shield,1994,Charles Burnett,CiBy 2000,26861,5000000.0,3300000.0,-1700000.0,False
tt0268690,Thirteen Conversations About One Thing,2001,Jill Sprecher,Stonelock Pictures,38761,4500000.0,3300000.0,-1200000.0,False
tt0469623,Things We Lost in the Fire,2007,Susanne Bier,DreamWorks,14600,16000000.0,3300000.0,-12700000.0,False
tt0094331,Wish You Were Here,1987,David Leland,Channel Four Films,29913,-1.0,3300000.0,,False
tt0107750,Only the Strong,1993,Sheldon Lettich,August Entertainment,16013,6000000.0,3300000.0,-2700000.0,False
tt0107983,Romeo Is Bleeding,1993,Peter Medak,Polygram Filmed Entertainment,8556,12000000.0,3300000.0,-8700000.0,False
tt0449999,Kabhi Alvida Naa Kehna,2006,Karan Johar,Dharma Productions,27222,9284558.452927288,3300000.0,-5984558.452927288,False
tt0090557,'Round Midnight,1986,Bertrand Tavernier,Little Bear,29985,-1.0,3300000.0,,False
tt0107566,Mi vida loca,1993,Allison Anders,Channel Four Films,19578,-1.0,3300000.0,,False
tt0120255,The Sweet Hereafter,1997,Atom Egoyan,Alliance Communications Corporation,8604,3484320.557491289,3300000.0,-184320.557491289,False
tt3405236,Raees,2017,Rahul Dholakia,Excel Entertainment,9567,-1.0,3300000.0,,False
tt0093743,Pinocchio and the Emperor of the Night,1987,Hal Sutherland,Filmation Associates,38654,8000000.0,3300000.0,-4700000.0,False
tt0083365,Zoot Suit,1981,Luis Valdez,Universal Pictures,22739,-1.0,3300000.0,,False
tt1837703,The Fifth Estate,2013,Bill Condon,DreamWorks,11852,28000000.0,3300000.0,-24700000.0,False
tt1182350,You Will Meet a Tall Dark Stranger,2010,Woody Allen,Mediapro,12519,22000000.0,3200000.0,-18800000.0,False
tt0108207,Splitting Heirs,1993,Robert Young,Prominent Features,31941,-1.0,3200000.0,,False
tt1726592,Before I Go to Sleep,2014,Rowan Joffe,Scott Free Productions,4817,22000000.0,3200000.0,-18800000.0,False
tt0112637,Carrington,1995,Christopher Hampton,PolyGram Filmed Entertainment,36334,-1.0,3200000.0,,False
tt1584016,Catfish,2010,Henry Joost,Supermarché,14567,-1.0,3200000.0,,False
tt3544112,Sing Street,2016,John Carney,Cosmo Films,4308,-1.0,3200000.0,,False
tt4701660,The Mermaid,2016,Stephen Chow,Alpha Pictures,9234,61000000.0,3200000.0,-57800000.0,False
tt3741632,The Leisure Seeker,2017,Paolo Virzì,Indiana Production Company,14002,-1.0,3200000.0,,False
tt0076591,"Race for Your Life, Charlie Brown",1977,Charles M. Schulz,Lee Mendelson Film Productions,60327,-1.0,3200000.0,,False
tt0079486,Lost and Found,1979,Melvin Frank,Gordon Film Productions,59247,-1.0,3200000.0,,False
tt0092618,Barfly,1987,Barbet Schroeder,Golan-Globus Productions,12560,3000000.0,3200000.0,200000.0,False
tt0138704,Pi,1998,Darren Aronofsky,Harvest Filmworks,4305,60000.0,3200000.0,3140000.0,False
tt4062536,Green Room,2015,Jeremy Saulnier,Broad Green Pictures,1862,5000000.0,3200000.0,-1800000.0,True
tt0313792,Anything Else,2003,Woody Allen,DreamWorks,14502,18000000.0,3200000.0,-14800000.0,False
tt0266391,The Cat's Meow,2001,Peter Bogdanovich,Lions Gate Films,23259,7000000.0,3200000.0,-3800000.0,False
tt0105631,Traces of Red,1992,Andy Wolk,The Samuel Goldwyn Company,27439,-1.0,3200000.0,,False
tt1431181,Another Year,2010,Mike Leigh,Thin Man Films,15969,8000000.0,3200000.0,-4800000.0,False
tt0165854,The Limey,1999,Steven Soderbergh,Artisan Entertainment,11915,10000000.0,3200000.0,-6800000.0,False
tt0191636,The Widow of Saint-Pierre,2000,Patrice Leconte,Cinémaginaire Inc.,56022,16332656.657104177,3200000.0,-13132656.657104177,False
tt1189073,The Skin I Live In,2011,Pedro Almodóvar,Blue Haze Entertainment,2088,10713520.462824084,3200000.0,-7513520.462824084,True
tt0111187,Silent Fall,1994,Bruce Beresford,Kouf/Bigelow Productions,25010,30000000.0,3200000.0,-26800000.0,False
tt0084485,Penitentiary II,1982,Jamaa Fanaka,Bob-Bea Productions,26680,-1.0,3200000.0,,False
tt0427312,Grizzly Man,2005,Werner Herzog,Lions Gate Films,9083,-1.0,3200000.0,,False
tt0416185,Resurrecting the Champ,2007,Rod Lurie,Phoenix Pictures,27097,13000000.0,3200000.0,-9800000.0,False
tt0098230,Rude Awakening,1989,David Greenwalt,Aaron Russo Productions,38808,-1.0,3200000.0,,False
tt3882074,The Eagle Huntress,2016,Otto Bell,Kissaki Films,28357,-1.0,3200000.0,,False
tt1068649,I've Loved You So Long,2008,Philippe Claudel,UGC YM,24384,-1.0,3200000.0,,False
tt8879946,Maiden,2018,Alex Holmes,New Black Films,12565,-1.0,3200000.0,,False
tt0189584,The Big Kahuna,1999,John Swanbeck,Franchise Pictures,31315,7000000.0,3200000.0,-3800000.0,False
tt0210567,Beautiful,2000,Sally Field,Destination Films,29028,14000000.0,3200000.0,-10800000.0,False
tt1995390,Our Kind of Traitor,2016,Susanna White,StudioCanal,10003,-1.0,3200000.0,,False
tt0109445,Clerks,1994,Kevin Smith,View Askew Productions,4632,27000.0,3200000.0,3173000.0,False
tt0114536,Steal Big Steal Little,1995,Andrew Davis,Chicago Pacific Entertainment,50744,35000000.0,3200000.0,-31800000.0,False
tt1103275,Two Lovers,2008,James Gray,2929 Productions,6878,9800000.0,3100000.0,-6700000.0,False
tt4971344,The Sisters Brothers,2018,Jacques Audiard,Why Not Productions,2272,38000000.0,3100000.0,-34900000.0,True
tt0091603,The Naked Cage,1986,Paul Nicholas,Cannon Group,32695,-1.0,3100000.0,,False
tt0109783,The Favor,1994,Donald Petrie,Nelson Entertainment,19633,13000000.0,3100000.0,-9900000.0,False
tt2752688,Rosewater,2014,Jon Stewart,Busboy Productions,25854,5000000.0,3100000.0,-1900000.0,False
tt3367294,Compadres,2016,Enrique Begné,Cinemex,48675,3000000.0,3100000.0,100000.0,False
tt0439478,Boynton Beach Club,2005,Susan Seidelman,NOW Productions,50493,1500000.0,3100000.0,1600000.0,False
tt0107613,Mr. Wonderful,1993,Anthony Minghella,Night Life Inc.,21339,13000000.0,3100000.0,-9900000.0,False
tt0116289,Feeling Minnesota,1996,Steven Baigelman,Fine Line Features,17934,-1.0,3100000.0,,False
tt2910274,Obvious Child,2014,Gillian Robespierre,Rooks Nest Entertainment,10838,-1.0,3100000.0,,False
tt0492506,Wordplay,2006,Patrick Creadon,Grinder Productions,73932,-1.0,3100000.0,,False
tt0342172,Capturing the Friedmans,2003,Andrew Jarecki,HBO Documentary,14574,-1.0,3100000.0,,False
tt0155776,Jawbreaker,1999,Darren Stein,Crossroads Films,5630,3500000.0,3100000.0,-400000.0,False
tt0250223,Asterix and Obelix Meet Cleopatra,2002,Alain Chabat,Canal+,9159,53407787.268730655,3100000.0,-50307787.268730655,False
tt0218619,Soul Survivors,2001,Stephen Carpenter,Lost Soul Productions,13962,17000000.0,3100000.0,-13900000.0,False
tt0093624,Night of the Demons,1988,Kevin Tenney,Blue Rider Pictures,4556,1200000.0,3100000.0,1900000.0,False
tt1562872,Zindagi Na Milegi Dobara,2011,Zoya Akhtar,Eros International,7332,7295010.213014298,3100000.0,-4195010.213014298,False
tt0094317,White Mischief,1987,Michael Radford,Columbia Pictures,23100,5300000.0,3100000.0,-2200000.0,False
tt0775488,Illegal Tender,2007,Franc. Reyes,New Deal Productions,34248,8000000.0,3100000.0,-4900000.0,False
tt0102178,K2,1991,Franc Roddam,Paramount Pictures,12734,-1.0,3100000.0,,False
tt3011894,Wild Tales,2014,Damián Szifron,British Film Institute (BFI),2224,3300000.0,3100000.0,-200000.0,True
tt0103827,Blame It on the Bellboy,1992,Mark Herman,Bellboy Films Limited,38141,-1.0,3100000.0,,False
tt0109579,Death and the Maiden,1994,Roman Polanski,Fine Line Features,11700,12000000.0,3100000.0,-8900000.0,False
tt0403016,Supercross,2005,Steve Boyum,Tag Entertainment,19297,16000000.0,3100000.0,-12900000.0,False
tt0089470,The Legend of Billie Jean,1985,Matthew Robbins,Gomillion Studios,7419,-1.0,3100000.0,,False
tt0283832,8 Women,2002,François Ozon,BIM Distribuzione,14196,8570816.370259266,3100000.0,-5470816.370259266,False
tt0280720,The Guru,2002,Daisy von Scherler Mayer,Universal Pictures,25088,11000000.0,3100000.0,-7900000.0,False
tt1405365,Celeste & Jesse Forever,2012,Lee Toland Krieger,Envision Media Arts,11522,-1.0,3100000.0,,False
tt0458364,The Ex,2006,Jesse Peretz,The Weinstein Company,21449,-1.0,3100000.0,,False
tt0259484,Paid in Full,2002,Charles Stone III,Dimension Films,10604,-1.0,3100000.0,,False
tt0103110,Tous les matins du monde,1991,Alain Corneau,Film Par Film,27907,-1.0,3100000.0,,False
tt0383028,"Synecdoche, New York",2008,Charlie Kaufman,Sidney Kimmel Entertainment,5001,20000000.0,3100000.0,-16900000.0,False
tt0098369,Speed Zone,1989,Jim Drake,Entcorp Communications,21143,18000000.0,3100000.0,-14900000.0,False
tt0095050,Dominick and Eugene,1988,Robert M. Young,Orion Pictures,32298,-1.0,3100000.0,,False
tt1352824,Chloe,2009,Atom Egoyan,StudioCanal,3046,14000000.0,3100000.0,-10900000.0,False
tt0095626,Messenger of Death,1988,J. Lee Thompson,The Cannon Group,29730,-1.0,3100000.0,,False
tt5649108,Thoroughbreds,2017,Cory Finley,B Story,3281,6000000.0,3100000.0,-2900000.0,False
tt0105187,The Public Eye,1992,Howard Franklin,Universal Pictures,33248,15000000.0,3100000.0,-11900000.0,False
tt0248845,Hedwig and the Angry Inch,2001,John Cameron Mitchell,Killer Films,3816,6000000.0,3100000.0,-2900000.0,False
tt0286179,Sunshine State,2002,John Sayles,Anarchist's Convention Films,41705,5600000.0,3100000.0,-2500000.0,False
tt4296800,Ladrones,2015,Joe Menendez,Lantica Media,92177,3000000.0,3100000.0,100000.0,False
tt0110892,Princess Caraboo,1994,Michael Austin,Ardican Films,23454,-1.0,3100000.0,,False
tt0093483,Malone,1987,Harley Cokeliss,Orion Pictures,20678,10000000.0,3100000.0,-6900000.0,False
tt0210299,Songcatcher,2000,Maggie Greenwald,ErgoArts,28865,1800000.0,3100000.0,1300000.0,False
tt0424565,The Wild Parrots of Telegraph Hill,2003,Judy Irving,Pelican Media,121909,-1.0,3100000.0,,False
tt1032856,The Band's Visit,2007,Eran Kolirin,July August Productions,25171,-1.0,3100000.0,,False
tt0104027,CrissCross,1992,Chris Menges,Hawn / Sylbert Movie Company,21986,-1.0,3100000.0,,False
tt0200669,The Golden Bowl,2000,James Ivory,Merchant Ivory Productions,27983,15000000.0,3100000.0,-11900000.0,False
tt0110005,Heavenly Creatures,1994,Peter Jackson,WingNut Films,5178,5000000.0,3000000.0,-2000000.0,False
tt0318034,Russian Ark,2002,Aleksandr Sokurov,The State Hermitage Museum,8758,-1.0,3000000.0,,False
tt2176013,Jab Tak Hai Jaan,2012,Yash Chopra,First Step Productions,17733,7200000.0,3000000.0,-4200000.0,False
tt0200720,The House of Mirth,2000,Terence Davies,Three Rivers Production,22740,10000000.0,3000000.0,-7000000.0,False
tt0109508,Crumb,1994,Terry Zwigoff,Superior Pictures,14830,-1.0,3000000.0,,False
tt0109417,China Moon,1994,John Bailey,Tig Productions,19164,15000000.0,3000000.0,-12000000.0,False
tt0893412,From Prada to Nada,2011,Angel Gracia,MWM Studios,19427,-1.0,3000000.0,,False
tt1527186,Melancholia,2011,Lars von Trier,Zentropa Entertainments,1952,7400000.0,3000000.0,-4400000.0,True
tt4680182,Colossal,2016,Nacho Vigalondo,Toy Fight Productions,3493,15000000.0,3000000.0,-12000000.0,False
tt5740866,Whitney,2018,Kevin Macdonald,Lisa Erspamer Entertainment,20488,-1.0,3000000.0,,False
tt5962210,Ingrid Goes West,2017,Matt Spicer,Star Thrower Entertainment,3569,-1.0,3000000.0,,False
tt0291928,G,2002,Christopher Scott Cherot,Andrew Lauren Productions,91245,-1.0,3000000.0,,False
tt3164256,Rock the Kasbah,2015,Barry Levinson,Covert Media,12327,15000000.0,3000000.0,-12000000.0,False
tt0120728,The Last Days of Disco,1998,Whit Stillman,Castle Rock Entertainment,13155,8000000.0,3000000.0,-5000000.0,False
tt1602098,Albert Nobbs,2011,Rodrigo García,Mockingbird Pictures,9448,8000000.0,3000000.0,-5000000.0,False
tt0115632,Basquiat,1996,Julian Schnabel,Eleventh Street Production,10425,3300000.0,3000000.0,-300000.0,False
tt0482546,Miss Potter,2006,Chris Noonan,Phoenix Pictures,13855,30000000.0,3000000.0,-27000000.0,False
tt3416744,The End of the Tour,2015,James Ponsoldt,Modern Man Films,9474,-1.0,3000000.0,,False
tt3702652,The Other Side of the Door,2016,Johannes Roberts,42,17529,-1.0,3000000.0,,False
tt0093970,Sign 'o' the Times,1987,Prince,Cineplex Odeon Films,41270,-1.0,3000000.0,,False
tt0079268,Hanover Street,1979,Peter Hyams,Columbia Pictures,16942,-1.0,3000000.0,,False
tt0086220,Running Brave,1983,Donald Shebib,Englander Productions,43163,8000000.0,3000000.0,-5000000.0,False
tt0090779,Bullies,1986,Paul Lynch,Simcom Limited,37049,1254355.4006968641,3000000.0,1745644.5993031359,False
tt1441326,Martha Marcy May Marlene,2011,Sean Durkin,Fox Searchlight Pictures,6057,-1.0,3000000.0,,False
tt0097390,Fright Night Part 2,1988,Tommy Lee Wallace,Vista Organization,9940,7500000.0,3000000.0,-4500000.0,False
tt0147612,Happiness,1998,Todd Solondz,Good Machine,4993,2200000.0,3000000.0,800000.0,False
tt0119578,Love! Valour! Compassion!,1997,Joe Mantello,Krost/Chapin Productions,37520,-1.0,3000000.0,,False
tt0083726,The Challenge,1982,John Frankenheimer,CBS Theatrical Films,29756,-1.0,3000000.0,,False
tt0102048,Homicide,1991,David Mamet,Edward R. Pressman Film,29927,-1.0,3000000.0,,False
tt7721800,Bharat,2019,Ali Abbas Zafar,Latina Pictures,9585,-1.0,3000000.0,,False
tt4190530,Anthropoid,2016,Sean Ellis,LD Entertainment,2668,-1.0,3000000.0,,True
tt2294677,In a World...,2013,Lake Bell,3311 Productions,10547,-1.0,3000000.0,,False
tt0141399,Isn't She Great,2000,Andrew Bergman,British Broadcasting Corporation (BBC),54423,44000000.0,3000000.0,-41000000.0,False
tt1155592,Man on Wire,2008,James Marsh,Discovery Films,15620,1170960.18735363,3000000.0,1829039.81264637,False
tt0100142,Metropolitan,1990,Whit Stillman,Westerly Films,15264,230000.0,3000000.0,2770000.0,False
tt0441007,Gracie,2007,Davis Guggenheim,Elevation Filmworks,21976,9000000.0,3000000.0,-6000000.0,False
tt0094597,976-EVIL,1988,Robert Englund,Cinetel Films,17439,-1.0,3000000.0,,False
tt0420332,Veer-Zaara,2004,Yash Chopra,Yash Raj Films,15767,7000000.0,2900000.0,-4100000.0,False
tt0153464,Up at the Villa,2000,Philip Haas,October Films,49985,-1.0,2900000.0,,False
tt1568150,Joan Rivers: A Piece of Work,2010,Ricki Stern,Break Thru Films,130825,-1.0,2900000.0,,False
tt2531318,The Beatles: Eight Days a Week - The Touring Years,2016,Ron Howard,Apple Corps,21543,-1.0,2900000.0,,False
tt1024715,Choke,2008,Clark Gregg,Fox Searchlight Pictures,9871,3000000.0,2900000.0,-100000.0,False
tt0188863,Love Stinks,1999,Jeff Franklin,Baumgarten-Prophet Entertainment,23415,4000000.0,2900000.0,-1100000.0,False
tt0118111,Waiting for Guffman,1996,Christopher Guest,Castle Rock Entertainment,11153,4000000.0,2900000.0,-1100000.0,False
tt0398872,Clifford's Really Big Movie,2004,Robert C. Ramirez,Big Red Dog Productions,35864,70000.0,2900000.0,2830000.0,False
tt0105577,This Is My Life,1992,Nora Ephron,Twentieth Century Fox,35259,-1.0,2900000.0,,False
tt0084084,Homework,1982,James Beshears,Jensen Farley Pictures,39430,-1.0,2900000.0,,False
tt0087100,Crimes of Passion,1984,Ken Russell,New World Pictures,12161,-1.0,2900000.0,,False
tt0468565,Tsotsi,2005,Gavin Hood,The UK Film & TV Production Company PLC,17620,3000000.0,2900000.0,-100000.0,False
tt0150216,Cradle Will Rock,1999,Tim Robbins,Cradle Productions Inc.,24126,36000000.0,2900000.0,-33100000.0,False
tt0248126,Kabhi Khushi Kabhie Gham...,2001,Karan Johar,Dharma Productions,10362,7500000.0,2900000.0,-4600000.0,False
tt0243017,Waking Life,2001,Richard Linklater,Fox Searchlight Pictures,7072,-1.0,2900000.0,,False
tt0194544,Wildfire: Feel the Heat,1999,Mike Slee,Discovery Channel Pictures,311869,-1.0,2900000.0,,False
tt0271219,Tadpole,2002,Gary Winick,Miramax,21258,150000.0,2900000.0,2750000.0,False
tt0088379,The Warrior and the Sorceress,1984,John C. Broderick,Aries Cinematográfica Argentina,13328,-1.0,2900000.0,,False
tt2967006,The Trip to Italy,2014,Michael Winterbottom,British Broadcasting Corporation (BBC),13892,-1.0,2900000.0,,False
tt0093638,No Man's Land,1987,Peter Werner,Orion Pictures,18561,8000000.0,2900000.0,-5100000.0,False
tt0114805,Unzipped,1995,Douglas Keeve,Hachette Filipacchi Films,87496,-1.0,2900000.0,,False
tt6836936,Saaho,2019,Sujeeth,UV Creations,9432,46422792.26463644,2900000.0,-43522792.26463644,False
tt1787988,Talaash,2012,Reema Kagti,Aamir Khan Productions,13025,7400000.0,2900000.0,-4500000.0,False
tt0084173,Jinxed!,1982,Don Siegel,Herb Jaffe,28049,13000000.0,2900000.0,-10100000.0,False
tt0101356,Another You,1991,Maurice Phillips,TriStar Pictures,29829,17000000.0,2900000.0,-14100000.0,False
tt0089883,Rappin',1985,Joel Silberg,Cannon Pictures,39018,2000000.0,2900000.0,900000.0,False
tt0082764,Modern Romance,1981,Albert Brooks,Columbia Pictures,30157,-1.0,2900000.0,,False
tt2051894,Home Run,2013,David Boyd,Hero Productions,37968,1200000.0,2900000.0,1700000.0,False
tt6212478,American Animals,2018,Bart Layton,Film4,5123,-1.0,2900000.0,,False
tt0120907,eXistenZ,1999,David Cronenberg,Dimension Films,5819,15000000.0,2900000.0,-12100000.0,False
tt0102388,The Man in the Moon,1991,Robert Mulligan,Metro-Goldwyn-Mayer (MGM),6564,-1.0,2900000.0,,False
tt2358891,The Great Beauty,2013,Paolo Sorrentino,Indigo Film,4250,9856438.825798158,2900000.0,-6956438.825798158,False
