imdb_id,title,year,director,production_co,region_code,rank,budget_usd,us_gross
tt0117060,Mission: Impossible,1996,Brian De Palma,Paramount Pictures,[US],"2,111",$80MM,$181MM
tt0478970,Ant-Man,2015,Peyton Reed,Gary Sanchez Productions,[US],"1,628",$130MM,$180MM
tt0133152,Planet of the Apes,2001,Tim Burton,Twentieth Century Fox,[US],"2,689",$100MM,$180MM
tt0479952,Madagascar: Escape 2 Africa,2008,Eric Darnell,DreamWorks Animation,[US],"5,812",$150MM,$180MM
tt0458525,X-Men Origins: Wolverine,2009,Gavin Hood,Twentieth Century Fox,[US],"1,399",$150MM,$180MM
tt0087469,Indiana Jones and the Temple of Doom,1984,Steven Spielberg,Paramount Pictures,[US],"1,539",$28MM,$180MM
tt0092099,Top Gun,1986,Tony Scott,Paramount Pictures,[US],378,$15MM,$180MM
tt0386588,Hitch,2005,Andy Tennant,Columbia Pictures,[US],"1,918",$70MM,$179MM
tt1409024,Men in Black 3,2012,Barry Sonnenfeld,Columbia Pictures,[US],"1,459",$225MM,$179MM
tt0100405,Pretty Woman,1990,Garry Marshall,Touchstone Pictures,[US],"1,020",$14MM,$178MM
tt2224026,Home,2015,Tim Johnson,DreamWorks Animation,[US],"6,184",$135MM,$177MM
tt1078912,Night at the Museum: Battle of the Smithsonian,2009,Shawn Levy,Twentieth Century Fox,[US],"4,409",$150MM,$177MM
tt0084805,Tootsie,1982,Sydney Pollack,Columbia Pictures,[US],"1,034",$21MM,$177MM
tt1646971,How to Train Your Dragon 2,2014,Dean DeBlois,DreamWorks Animation,[US],"4,986",$145MM,$177MM
tt1318514,Rise of the Planet of the Apes,2011,Rupert Wyatt,Twentieth Century Fox,[US],"3,172",$93MM,$177MM
tt0458339,Captain America: The First Avenger,2011,Joe Johnston,Paramount Pictures,[US],798,$140MM,$177MM
tt1155076,The Karate Kid,2010,Harald Zwart,Columbia Pictures,[US],"2,922",$40MM,$177MM
tt0129387,There's Something About Mary,1998,Bobby Farrelly,Twentieth Century Fox,[US],"2,252",$23MM,$176MM
tt0268380,Ice Age,2002,Chris Wedge,Twentieth Century Fox,[US],"1,536",$59MM,$176MM
tt0372183,The Bourne Supremacy,2004,Paul Greengrass,Universal Pictures,[US],"3,436",$75MM,$176MM
tt5052448,Get Out,2017,Jordan Peele,Universal Pictures,[US],468,$4.5MM,$176MM
tt4116284,The Lego Batman Movie,2017,Chris McKay,DC Entertainment,[US],"4,442",$80MM,$176MM
tt6857112,Us,2019,Jordan Peele,Monkeypaw Productions,[US],233,$20MM,$175MM
tt3874544,The Boss Baby,2017,Tom McGrath,DreamWorks Animation,[US],"3,861",$125MM,$175MM
tt0090555,Crocodile Dundee,1986,Peter Faiman,Rimfire Films,[AU],"1,636",$8.8MM,$175MM
tt0319343,Elf,2003,Jon Favreau,New Line Cinema,[US],"5,617",$33MM,$175MM
tt3104988,Crazy Rich Asians,2018,Jon M. Chu,Warner Bros.,[US],892,$30MM,$175MM
tt1485796,The Greatest Showman,2017,Michael Gracey,Chernin Entertainment,[US],550,$84MM,$174MM
tt6806448,Fast & Furious Presents: Hobbs & Shaw,2019,David Leitch,Chris Morgan Productions,[US],373,$200MM,$174MM
tt0112384,Apollo 13,1995,Ron Howard,Universal Pictures,[US],"1,920",$52MM,$174MM
tt0104431,Home Alone 2: Lost in New York,1992,Chris Columbus,Twentieth Century Fox,[US],"2,823",$18MM,$174MM
tt0368891,National Treasure,2004,Jon Turteltaub,Walt Disney Pictures,[US],"2,486",$100MM,$173MM
tt0118571,Air Force One,1997,Wolfgang Petersen,Columbia Pictures,[US],"4,835",$85MM,$173MM
tt0095953,Rain Man,1988,Barry Levinson,United Artists,[US],"2,529",$25MM,$173MM
tt1790809,Pirates of the Caribbean: Dead Men Tell No Tales,2017,Joachim Rønning,Walt Disney Pictures,[US],944,$230MM,$173MM
tt1104001,TRON: Legacy,2010,Joseph Kosinski,Walt Disney Pictures,[US],"1,388",$170MM,$172MM
tt5028340,Mary Poppins Returns,2018,Rob Marshall,Lucamar Productions,[US],"1,198",$130MM,$172MM
tt0133093,The Matrix,1999,Lana Wachowski,Warner Bros.,[US],311,$63MM,$171MM
tt1403865,True Grit,2010,Ethan Coen,Paramount Pictures,[US],"1,827",$38MM,$171MM
tt0120855,Tarzan,1999,Chris Buck,Walt Disney Pictures,[US],"3,189",$130MM,$171MM
tt6146586,John Wick: Chapter 3 - Parabellum,2019,Chad Stahelski,Summit Entertainment,[US],295,$75MM,$171MM
tt0268978,A Beautiful Mind,2001,Ron Howard,Universal Pictures,[US],"1,147",$58MM,$171MM
tt0299658,Chicago,2002,Rob Marshall,Miramax,[US],"2,124",$45MM,$171MM
tt1454029,The Help,2011,Tate Taylor,DreamWorks,[US],"1,230",$25MM,$170MM
tt2510894,Hotel Transylvania 2,2015,Genndy Tartakovsky,Columbia Pictures,[US],"6,524",$80MM,$170MM
tt4846340,Hidden Figures,2016,Theodore Melfi,Fox 2000 Pictures,[US],812,$25MM,$170MM
tt1478338,Bridesmaids,2011,Paul Feig,Universal Pictures,[US],954,$32MM,$169MM
tt0830515,Quantum of Solace,2008,Marc Forster,Metro-Goldwyn-Mayer (MGM),[US],796,$200MM,$168MM
tt0486946,Wild Hogs,2007,Walt Becker,Touchstone Pictures,[US],"5,614",,$168MM
tt3731562,Kong: Skull Island,2017,Jordan Vogt-Roberts,Warner Bros.,[US],734,$185MM,$168MM
tt0094137,Three Men and a Baby,1987,Leonard Nimoy,Touchstone Pictures,[US],"4,583",$11MM,$168MM
tt2267998,Gone Girl,2014,David Fincher,Twentieth Century Fox,[US],395,$61MM,$168MM
tt5220122,Hotel Transylvania 3: Summer Vacation,2018,Genndy Tartakovsky,Sony Pictures Animation,[US],"2,903",$80MM,$168MM
tt0381061,Casino Royale,2006,Martin Campbell,Columbia Pictures,[US],342,$150MM,$167MM
tt0212338,Meet the Parents,2000,Jay Roach,Universal Pictures,[US],"5,177",$55MM,$166MM
tt2322441,Fifty Shades of Grey,2015,Sam Taylor-Johnson,Focus Features,[US],442,$40MM,$166MM
tt1190080,2012,2009,Roland Emmerich,Columbia Pictures,[US],794,$200MM,$166MM
tt0102798,Robin Hood: Prince of Thieves,1991,Kevin Reynolds,Warner Bros.,[US],"2,006",$48MM,$165MM
tt8946378,Knives Out,2019,Rian Johnson,Lionsgate,[US],9,$40MM,$165MM
tt1302011,Kung Fu Panda 2,2011,Jennifer Yuh Nelson,DreamWorks Animation,[US],"1,526",$150MM,$165MM
tt0212985,Hannibal,2001,Ridley Scott,Metro-Goldwyn-Mayer (MGM),[US],"2,035",$87MM,$165MM
tt0264464,Catch Me If You Can,2002,Steven Spielberg,DreamWorks,[US],815,$52MM,$165MM
tt1041829,The Proposal,2009,Anne Fletcher,Touchstone Pictures,[US],"2,432",$40MM,$164MM
tt0454921,The Pursuit of Happyness,2006,Gabriele Muccino,Columbia Pictures,[US],"1,581",$55MM,$164MM
tt0142342,Big Daddy,1999,Dennis Dugan,Jack Giarraputo Productions,,"2,844",$34MM,$163MM
tt0800320,Clash of the Titans,2010,Louis Leterrier,Warner Bros.,[US],"2,415",$125MM,$163MM
tt2279373,The SpongeBob Movie: Sponge Out of Water,2015,Paul Tibbitt,Paramount Animation,[US],"6,661",$74MM,$163MM
tt0103776,Batman Returns,1992,Tim Burton,Warner Bros.,[US],865,$80MM,$163MM
tt1853728,Django Unchained,2012,Quentin Tarantino,The Weinstein Company,[US],555,$100MM,$163MM
tt0120623,A Bug's Life,1998,John Lasseter,Pixar Animation Studios,[US],"1,422",$120MM,$163MM
tt4196776,Jason Bourne,2016,Paul Greengrass,Universal Pictures,[US],"1,219",$120MM,$162MM
tt1375670,Grown Ups,2010,Dennis Dugan,Columbia Pictures,[US],"1,467",$80MM,$162MM
tt0120484,The Waterboy,1998,Frank Coraci,Robert Simonds Productions,[US],"3,777",$23MM,$161MM
tt1667889,Ice Age: Continental Drift,2012,Steve Martino,Blue Sky Studios,[US],"5,707",$95MM,$161MM
tt1398426,Straight Outta Compton,2015,F. Gary Gray,Universal Pictures,[US],"1,710",$28MM,$161MM
tt0246460,Die Another Day,2002,Lee Tamahori,Eon Productions,[GB],"1,538",$142MM,$161MM
tt0307453,Shark Tale,2004,Bibo Bergeron,DreamWorks Animation,[US],"4,702",$75MM,$161MM
tt2386490,How to Train Your Dragon: The Hidden World,2019,Dean DeBlois,DreamWorks Animation,[US],"1,786",$129MM,$161MM
tt2404463,The Heat,2013,Paul Feig,Twentieth Century Fox,[US],"3,445",$43MM,$160MM
tt4123430,Fantastic Beasts: The Crimes of Grindelwald,2018,David Yates,Heyday Films,[GB],780,$200MM,$160MM
tt1502407,Halloween,2018,David Gordon Green,Blumhouse Productions,[US],"1,885",$10MM,$159MM
tt0059742,The Sound of Music,1965,Robert Wise,Robert Wise Productions,[US],718,$8.2MM,$159MM
tt8579674,1917,2019,Sam Mendes,DreamWorks,[US],18,$100MM,$159MM
tt5113040,The Secret Life of Pets 2,2019,Chris Renaud,Universal Pictures,[US],971,$80MM,$159MM
tt2660888,Star Trek Beyond,2016,Justin Lin,Paramount Pictures,[US],"1,343",$185MM,$159MM
tt0106918,The Firm,1993,Sydney Pollack,Davis Entertainment,[US],"2,297",$42MM,$158MM
tt0398165,The Longest Yard,2005,Peter Segal,Paramount Pictures,[US],"2,678",$82MM,$158MM
tt0120903,X-Men,2000,Bryan Singer,Twentieth Century Fox,[US],"1,233",$75MM,$157MM
tt0175142,Scary Movie,2000,Keenen Ivory Wayans,Dimension Films,[US],"1,442",$19MM,$157MM
tt0093010,Fatal Attraction,1987,Adrian Lyne,Paramount Pictures,[US],"2,249",$14MM,$157MM
tt0096438,Who Framed Roger Rabbit,1988,Robert Zemeckis,Touchstone Pictures,[US],"2,133",$70MM,$156MM
tt0070735,The Sting,1973,George Roy Hill,Zanuck/Brown Productions,[US],"3,317",$5.5MM,$156MM
tt0161081,What Lies Beneath,2000,Robert Zemeckis,DreamWorks,[US],"3,664",$100MM,$155MM
tt3385516,X-Men: Apocalypse,2016,Bryan Singer,Twentieth Century Fox,[US],"1,079",$178MM,$155MM
tt0120616,The Mummy,1999,Stephen Sommers,Universal Pictures,[US],947,$80MM,$155MM
tt1735898,Snow White and the Huntsman,2012,Rupert Sanders,Roth Films,[US],"1,748",$170MM,$155MM
tt2126355,San Andreas,2015,Brad Peyton,New Line Cinema,[US],"1,779",$110MM,$155MM
tt1013752,Fast & Furious,2009,Justin Lin,Universal Pictures,[US],"2,452",$85MM,$155MM
tt0327084,Over the Hedge,2006,Tim Johnson,DreamWorks Animation,[US],"4,566",$80MM,$155MM
tt0120667,Fantastic Four,2005,Tim Story,Twentieth Century Fox,[US],"2,257",$100MM,$155MM
tt0451079,Horton Hears a Who!,2008,Jimmy Hayward,Blue Sky Studios,[US],"5,803",$85MM,$155MM
tt1392190,Mad Max: Fury Road,2015,George Miller,Warner Bros.,[AU],317,$150MM,$154MM
tt0116695,Jerry Maguire,1996,Cameron Crowe,TriStar Pictures,[US],978,$50MM,$154MM
tt1679335,Trolls,2016,Mike Mitchell,DreamWorks Animation,[US],"1,412",$125MM,$154MM
tt0092644,Beverly Hills Cop II,1987,Tony Scott,Paramount Pictures,[US],"6,229",$28MM,$154MM
tt0267913,Scooby-Doo,2002,Raja Gosnell,Warner Bros.,[US],982,$84MM,$153MM
tt0087363,Gremlins,1984,Joe Dante,Warner Bros.,[US],"2,283",$11MM,$153MM
tt3606752,Cars 3,2017,Brian Fee,Pixar Animation Studios,[US],"2,539",$175MM,$153MM
tt1000774,Sex and the City,2008,Michael Patrick King,New Line Cinema,[US],"2,229",$65MM,$153MM
tt0163187,Runaway Bride,1999,Garry Marshall,Paramount Pictures,[US],"6,108",$70MM,$152MM
tt3783958,La La Land,2016,Damien Chazelle,Summit Entertainment,[US],900,$30MM,$151MM
tt1840309,Divergent,2014,Neil Burger,Summit Entertainment,[US],731,$85MM,$151MM
tt0089880,Rambo: First Blood Part II,1985,George P. Cosmatos,Estudios Churubusco Azteca S.A.,[MX],"2,996",$44MM,$150MM
tt1723121,We're the Millers,2013,Rawson Marshall Thurber,New Line Cinema,[US],"1,607",$37MM,$150MM
tt0181852,Terminator 3: Rise of the Machines,2003,Jonathan Mostow,C-2 Pictures,[US],"2,051",$200MM,$150MM
tt1528854,Daddy's Home,2015,Sean Anders,Paramount Pictures,[US],"3,944",$50MM,$150MM
tt1046173,G.I. Joe: The Rise of Cobra,2009,Stephen Sommers,Paramount Pictures,[US],"1,666",$175MM,$150MM
tt2004420,Neighbors,2014,Nicholas Stoller,Good Universe,[US],"3,242",$18MM,$150MM
tt1800241,American Hustle,2013,David O. Russell,Columbia Pictures,[US],"1,177",$40MM,$150MM
tt0448694,Puss in Boots,2011,Chris Miller,DreamWorks Animation,[US],"5,362",$130MM,$149MM
tt1707386,Les Misérables,2012,Tom Hooper,Universal Pictures,[US],777,$61MM,$149MM
tt0478311,Knocked Up,2007,Judd Apatow,Universal Pictures,[US],"2,204",$30MM,$149MM
tt0119822,As Good as It Gets,1997,James L. Brooks,TriStar Pictures,[US],"1,778",$50MM,$148MM
tt0970866,Little Fockers,2010,Paul Weitz,Universal Pictures,[US],"5,676",$100MM,$148MM
tt1001526,Megamind,2010,Tom McGrath,DreamWorks Animation,[US],"3,502",$130MM,$148MM
tt0837562,Hotel Transylvania,2012,Genndy Tartakovsky,Columbia Pictures,[US],"4,012",$85MM,$148MM
tt0415306,Talladega Nights: The Ballad of Ricky Bobby,2006,Adam McKay,Columbia Pictures,[US],"2,993",$72MM,$148MM
tt1205489,Gran Torino,2008,Clint Eastwood,Matten Productions,[DE],"1,320",$33MM,$148MM
tt0097733,Lethal Weapon 2,1989,Richard Donner,Warner Bros.,[US],"4,976",$28MM,$147MM
tt3450958,War for the Planet of the Apes,2017,Matt Reeves,Twentieth Century Fox,[US],"1,921",$150MM,$147MM
tt1270798,X-Men: First Class,2011,Matthew Vaughn,Twentieth Century Fox,[US],"1,108",$160MM,$146MM
tt1114740,Paul Blart: Mall Cop,2009,Steve Carr,Columbia Pictures,[US],"7,251",$26MM,$146MM
tt0111503,True Lies,1994,James Cameron,Twentieth Century Fox,[US],"2,175",$115MM,$146MM
tt0275847,Lilo & Stitch,2002,Dean DeBlois,Walt Disney Pictures,[US],"2,777",$80MM,$146MM
tt4779682,The Meg,2018,Jon Turteltaub,Apelles Entertainment,[US],"1,273",$130MM,$145MM
tt0252866,American Pie 2,2001,J.B. Rogers,LivePlanet,[US],"3,578",$30MM,$145MM
tt0936501,Taken,2008,Pierre Morel,EuropaCorp,[FR],"1,344",$25MM,$145MM
tt0055254,One Hundred and One Dalmatians,1961,Clyde Geronimi,Walt Disney Productions,[US],"5,068",$4MM,$145MM
tt1343092,The Great Gatsby,2013,Baz Luhrmann,Warner Bros.,[US],779,$105MM,$145MM
tt0111070,The Santa Clause,1994,John Pasquin,Walt Disney Pictures,[US],"8,964",$22MM,$145MM
tt0343818,"I, Robot",2004,Alex Proyas,Twentieth Century Fox,[US],"2,611",$120MM,$145MM
tt0104714,Lethal Weapon 3,1992,Richard Donner,Warner Bros.,[US],"6,731",$35MM,$145MM
tt0232500,The Fast and the Furious,2001,Rob Cohen,Universal Pictures,[US],"1,161",$38MM,$145MM
tt0795421,Mamma Mia!,2008,Phyllida Lloyd,Universal Pictures,[US],"1,162",$52MM,$144MM
tt0118998,Doctor Dolittle,1998,Betty Thomas,Twentieth Century Fox,[US],"4,458",$72MM,$144MM
tt5884052,Pokémon Detective Pikachu,2019,Rob Letterman,Warner Bros.,[US],520,$150MM,$144MM
tt1436562,Rio,2011,Carlos Saldanha,Twentieth Century Fox Animation,[US],"3,440",$90MM,$144MM
tt2267968,Kung Fu Panda 3,2016,Alessandro Carloni,China Film Group Corporation (CFGC),[CN],"3,238",$145MM,$144MM
tt0467406,Juno,2007,Jason Reitman,Fox Searchlight Pictures,[US],"2,537",$7.5MM,$143MM
tt0822832,Marley & Me,2008,David Frankel,Fox 2000 Pictures,[US],"5,093",$60MM,$143MM
tt0472181,The Smurfs,2011,Raja Gosnell,Columbia Pictures,[US],"6,556",$110MM,$143MM
tt7131622,Once Upon a Time... in Hollywood,2019,Quentin Tarantino,Columbia Pictures,[US],44,$90MM,$143MM
tt0295701,xXx,2002,Rob Cohen,Revolution Studios,[US],"2,388",$70MM,$142MM
tt0061852,The Jungle Book,1967,Wolfgang Reitherman,Walt Disney Animation Studios,[US],"2,632",$4MM,$142MM
tt0499448,The Chronicles of Narnia: Prince Caspian,2008,Andrew Adamson,Walt Disney Pictures,[US],"2,927",$225MM,$142MM
tt0077975,National Lampoon's Animal House,1978,John Landis,Universal Pictures,[US],"1,389",$3MM,$142MM
tt0114148,Pocahontas,1995,Mike Gabriel,Walt Disney Pictures,[US],"2,885",$55MM,$142MM
tt0104257,A Few Good Men,1992,Rob Reiner,Columbia Pictures,[US],"1,767",$41MM,$141MM
tt1010048,Slumdog Millionaire,2008,Danny Boyle,Celador Films,[GB],"1,708",$15MM,$141MM
tt0120812,Rush Hour,1998,Brett Ratner,New Line Cinema,[US],"3,276",$33MM,$141MM
tt0185937,The Blair Witch Project,1999,Daniel Myrick,Haxan Films,[US],"3,646",$60K,$141MM
tt0120647,Deep Impact,1998,Mimi Leder,Paramount Pictures,[US],"1,249",$75MM,$140MM
tt0448115,Shazam!,2019,David F. Sandberg,Warner Bros.,[US],477,$100MM,$140MM
tt5164214,Ocean's Eight,2018,Gary Ross,Warner Bros.,[US],590,$70MM,$140MM
tt0293564,Rush Hour 3,2007,Brett Ratner,New Line Cinema,[US],"4,087",$140MM,$140MM
tt0097778,Look Who's Talking,1989,Amy Heckerling,TriStar Pictures,[US],"7,860",$7.5MM,$140MM
tt0164912,Stuart Little,1999,Rob Minkoff,Columbia Pictures,[US],"4,603",$133MM,$140MM
tt1397280,Taken 2,2012,Olivier Megaton,EuropaCorp,[FR],"4,342",$45MM,$140MM
tt0105417,Sister Act,1992,Emile Ardolino,Touchstone Pictures,[US],"4,072",$31MM,$140MM
tt0242653,The Matrix Revolutions,2003,Lana Wachowski,Warner Bros.,[US],"1,622",$150MM,$139MM
tt0304669,The Santa Clause 2,2002,Michael Lembeck,Walt Disney Pictures,[US],"15,602",$65MM,$139MM
tt1504320,The King's Speech,2010,Tom Hooper,See-Saw Films,[GB],"1,645",$15MM,$139MM
tt0349205,Cheaper by the Dozen,2003,Shawn Levy,Twentieth Century Fox,[US],"1,944",$40MM,$139MM
tt0172156,Bad Boys II,2003,Michael Bay,Columbia Pictures,[US],"2,174",$130MM,$139MM
tt0091763,Platoon,1986,Oliver Stone,Hemdale,[GB],"1,226",$6MM,$139MM
tt1232829,21 Jump Street,2012,Phil Lord,Columbia Pictures,[US],"1,702",$42MM,$138MM
tt0119217,Good Will Hunting,1997,Gus Van Sant,Be Gentlemen Limited Partnership,,391,$10MM,$138MM
tt4972582,Split,2016,M. Night Shyamalan,Universal Pictures,[US],847,$9MM,$138MM
tt1067106,A Christmas Carol,2009,Robert Zemeckis,Walt Disney Pictures,[US],"10,506",$200MM,$138MM
tt0130623,Dinosaur,2000,Eric Leighton,Walt Disney Pictures,[US],"4,506",$128MM,$138MM
tt1677720,Ready Player One,2018,Steven Spielberg,Warner Bros.,[US],343,$175MM,$138MM
tt1457767,The Conjuring,2013,James Wan,New Line Cinema,[US],"1,310",$20MM,$137MM
tt0389860,Click,2006,Frank Coraci,Columbia Pictures,[US],"2,145",$82MM,$137MM
tt0120689,The Green Mile,1999,Frank Darabont,Castle Rock Entertainment,[US],411,$60MM,$137MM
tt0117438,Ransom,1996,Ron Howard,Touchstone Pictures,[US],"7,859",$80MM,$136MM
tt0120685,Godzilla,1998,Roland Emmerich,Centropolis Film Productions,,"2,906",$130MM,$136MM
tt0115433,101 Dalmatians,1996,Stephen Herek,Walt Disney Pictures,[US],"3,667",$75MM,$136MM
tt1024648,Argo,2012,Ben Affleck,Warner Bros.,[US],920,$44MM,$136MM
tt0305224,Anger Management,2003,Peter Segal,Revolution Studios,[US],"4,992",$75MM,$136MM
tt0371606,Chicken Little,2005,Mark Dindal,Walt Disney Pictures,[US],"5,823",$150MM,$135MM
tt0100758,Teenage Mutant Ninja Turtles,1990,Steve Barron,888 Productions,,"1,585",$14MM,$135MM
tt0075860,Close Encounters of the Third Kind,1977,Steven Spielberg,Julia Phillips and Michael Phillips Productions,[US],"1,785",$20MM,$135MM
tt0129290,Patch Adams,1998,Tom Shadyac,Universal Pictures,[US],"4,797",$90MM,$135MM
tt0068646,The Godfather,1972,Francis Ford Coppola,Paramount Pictures,[US],209,$6MM,$135MM
tt1408253,Ride Along,2014,Tim Story,Universal Pictures,[US],"5,981",$25MM,$135MM
tt0800080,The Incredible Hulk,2008,Louis Leterrier,Universal Pictures,[US],"2,149",$150MM,$135MM
tt0337978,Live Free or Die Hard,2007,Len Wiseman,Twentieth Century Fox,[US],"2,664",$110MM,$135MM
tt0493464,Wanted,2008,Timur Bekmambetov,Universal Pictures,[US],"2,380",$75MM,$135MM
tt2024432,Identity Thief,2013,Seth Gordon,Aggregate Films,[US],"3,937",$35MM,$135MM
tt0078346,Superman,1978,Richard Donner,Dovemead Films,[GB],"2,398",$55MM,$134MM
tt0117500,The Rock,1996,Michael Bay,Hollywood Pictures,[US],"1,910",$75MM,$134MM
tt0317919,Mission: Impossible III,2006,J.J. Abrams,Paramount Pictures,[US],"2,946",$150MM,$134MM
tt2191701,Grown Ups 2,2013,Dennis Dugan,Columbia Pictures,[US],"2,320",$80MM,$134MM
tt0332452,Troy,2004,Wolfgang Petersen,Warner Bros.,[US],673,$175MM,$133MM
tt0808151,Angels & Demons,2009,Ron Howard,Columbia Pictures,[US],"2,425",$150MM,$133MM
tt1615918,Alvin and the Chipmunks: Chipwrecked,2011,Mike Mitchell,Fox 2000 Pictures,[US],"10,788",$75MM,$133MM
tt0305669,Bringing Down the House,2003,Adam Shankman,Touchstone Pictures,[US],"13,344",$33MM,$133MM
tt1430132,The Wolverine,2013,James Mangold,Twentieth Century Fox,[US],"2,026",$120MM,$133MM
tt2543472,Wonder,2017,Stephen Chbosky,Lionsgate,[US],602,$20MM,$132MM
tt0407887,The Departed,2006,Martin Scorsese,Warner Bros.,[US],407,$90MM,$132MM
tt0286716,Hulk,2003,Ang Lee,Universal Pictures,[US],"3,540",$137MM,$132MM
tt1045658,Silver Linings Playbook,2012,David O. Russell,The Weinstein Company,[US],"1,776",$21MM,$132MM
tt0181689,Minority Report,2002,Steven Spielberg,Twentieth Century Fox,[US],757,$102MM,$132MM
tt0486576,Fantastic 4: Rise of the Silver Surfer,2007,Tim Story,Twentieth Century Fox,[US],"4,248",$130MM,$132MM
tt0938283,The Last Airbender,2010,M. Night Shyamalan,Paramount Pictures,[US],"2,072",$150MM,$132MM
tt2357291,Rio 2,2014,Carlos Saldanha,Twentieth Century Fox Animation,[US],"5,096",$103MM,$132MM
tt0146316,Lara Croft: Tomb Raider,2001,Simon West,Paramount Pictures,[US],"1,830",$115MM,$131MM
tt0102926,The Silence of the Lambs,1991,Jonathan Demme,Strong Heart/Demme Production,[US],392,$19MM,$131MM
tt0097523,"Honey, I Shrunk the Kids",1989,Joe Johnston,Walt Disney Pictures,[US],"2,163",$18MM,$131MM
tt0109813,The Flintstones,1994,Brian Levant,Universal Pictures,[US],"4,051",$46MM,$131MM
tt0122151,Lethal Weapon 4,1998,Richard Donner,Warner Bros.,[US],"5,723",$140MM,$130MM
tt0425061,Get Smart,2008,Peter Segal,Warner Bros.,[US],"3,611",$80MM,$130MM
tt2908446,Insurgent,2015,Robert Schwentke,Summit Entertainment,[US],"2,186",$110MM,$130MM
tt2452042,The Peanuts Movie,2015,Steve Martino,Twentieth Century Fox Animation,[US],"11,458",$99MM,$130MM
tt3371366,Transformers: The Last Knight,2017,Michael Bay,Paramount Pictures,[US],981,$217MM,$130MM
tt0765429,American Gangster,2007,Ridley Scott,Universal Pictures,[US],"2,137",$100MM,$130MM
tt0169547,American Beauty,1999,Sam Mendes,DreamWorks,[US],469,$15MM,$130MM
tt0084434,An Officer and a Gentleman,1982,Taylor Hackford,Lorimar Film Entertainment,[US],"3,527",$7.5MM,$130MM
tt0298130,The Ring,2002,Gore Verbinski,DreamWorks,[US],"1,665",$48MM,$129MM
tt0117218,The Nutty Professor,1996,Tom Shadyac,Imagine Entertainment,[US],"4,756",$54MM,$129MM
tt0443453,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,Larry Charles,Everyman Pictures,[US],"3,893",$18MM,$129MM
tt1289401,Ghostbusters,2016,Paul Feig,Columbia Pictures,[US],"1,352",$144MM,$128MM
tt2802144,Kingsman: The Secret Service,2014,Matthew Vaughn,Twentieth Century Fox,[US],426,$81MM,$128MM
tt0358082,Robots,2005,Chris Wedge,Twentieth Century Fox Animation,[US],"3,723",$75MM,$128MM
tt0094898,Coming to America,1988,John Landis,Paramount Pictures,[US],"1,560",$39MM,$128MM
